"Day ","Items ","Note ","Amount "
"37","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"37","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"37","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"37","Salary Expense","Cash Payment - Salary Expense","-18959"
"37","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5394","-10"
"37","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5758","-181"
"37","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5929","-51"
"37","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5942","-122"
"37","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5947","-92"
"37","Retail","Revenue - Retail Sales New York - Sparkling Wine","92056"
"37","Retail","Revenue - Retail Sales New York - Red Wine","58938"
"37","Retail","Revenue - Retail Sales New York - White Wine","53900"
"37","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","32375"
"37","Retail","Revenue - Retail Sales Detroit - Red Wine","30498"
"37","Retail","Revenue - Retail Sales Detroit - White Wine","36330"
"37","Services","Revenue - Service Sales Order ID: 4264","52400"
"37","Rental Expense","Cash Payment - Rental - New York","-4020"
"37","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"37","Rental Expense","Cash Payment - Rental - Miami","-1800"
"37","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"36","Sales E Commerce","Revenue - ECM SO ID: 5130","19064"
"36","Sales E Commerce","Revenue - ECM SO ID: 5168","8665"
"36","Sales E Commerce","Revenue - ECM SO ID: 5175","7517"
"36","Sales E Commerce","Revenue - ECM SO ID: 5185","12600"
"36","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 5577 ","-1240"
"36","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 5577 ","-5256"
"36","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"36","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"36","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"36","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"36","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"36","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"36","Salary Expense","Cash Payment - Salary Expense","-18959"
"36","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5727","-165"
"36","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5752","-139"
"36","Retail","Revenue - Retail Sales New York - Sparkling Wine","31931"
"36","Retail","Revenue - Retail Sales New York - Red Wine","13068"
"36","Retail","Revenue - Retail Sales New York - White Wine","11935"
"36","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","11840"
"36","Retail","Revenue - Retail Sales Detroit - Red Wine","6222"
"36","Retail","Revenue - Retail Sales Detroit - White Wine","7980"
"36","Rental Expense","Cash Payment - Rental - New York","-4020"
"36","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"36","Rental Expense","Cash Payment - Rental - Miami","-1800"
"36","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"35","Sales E Commerce","Revenue - ECM SO ID: 4982","16133"
"35","Sales E Commerce","Revenue - ECM SO ID: 4987","24296"
"35","Sales E Commerce","Revenue - ECM SO ID: 4992","22337"
"35","Sales E Commerce","Revenue - ECM SO ID: 4997","19535"
"35","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"35","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"35","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"35","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"35","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"35","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"35","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"35","Salary Expense","Cash Payment - Salary Expense","-19769"
"35","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5575","-227"
"35","Retail","Revenue - Retail Sales New York - Sparkling Wine","30710"
"35","Retail","Revenue - Retail Sales New York - Red Wine","13200"
"35","Retail","Revenue - Retail Sales New York - White Wine","12915"
"35","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","17427"
"35","Retail","Revenue - Retail Sales Detroit - Red Wine","10064"
"35","Retail","Revenue - Retail Sales Detroit - White Wine","11970"
"35","Services","Revenue - Service Sales Order ID: 4638","39000"
"35","Rental Expense","Cash Payment - Rental - New York","-4020"
"35","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"35","Rental Expense","Cash Payment - Rental - Miami","-1800"
"35","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"34","Sales E Commerce","Revenue - ECM SO ID: 4796","25098"
"34","Sales E Commerce","Revenue - ECM SO ID: 4804","22779"
"34","Sales E Commerce","Revenue - ECM SO ID: 4809","14919"
"34","Sales E Commerce","Revenue - ECM SO ID: 4815","14229"
"34","Wholesales (B2B)","Revenue - B2B SO ID: 5066","463320"
"34","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"34","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"34","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"34","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"34","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"34","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"34","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"34","Salary Expense","Cash Payment - Salary Expense","-19769"
"34","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5357","-74"
"34","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5374","-105"
"34","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5382","-97"
"34","Shipping Expense","Cash Payment - Move Stock ID: 5381","-29930"
"34","Retail","Revenue - Retail Sales New York - Sparkling Wine","29489"
"34","Retail","Revenue - Retail Sales New York - Red Wine","12804"
"34","Retail","Revenue - Retail Sales New York - White Wine","12810"
"34","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","15910"
"34","Retail","Revenue - Retail Sales Detroit - Red Wine","9962"
"34","Retail","Revenue - Retail Sales Detroit - White Wine","12705"
"34","Rental Expense","Cash Payment - Rental - New York","-4020"
"34","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"34","Rental Expense","Cash Payment - Rental - Miami","-1800"
"34","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"33","Sales E Commerce","Revenue - ECM SO ID: 4572","14580"
"33","Sales E Commerce","Revenue - ECM SO ID: 4615","2039"
"33","Sales E Commerce","Revenue - ECM SO ID: 4620","10575"
"33","Sales E Commerce","Revenue - ECM SO ID: 4625","2059"
"33","Sales E Commerce","Revenue - ECM SO ID: 4642","1126"
"33","Wholesales (B2B)","Revenue - B2B SO ID: 4058","116280"
"33","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"33","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"33","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"33","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"33","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"33","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"33","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"33","Salary Expense","Cash Payment - Salary Expense","-19750"
"33","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5130","-191"
"33","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5168","-87"
"33","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5175","-75"
"33","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5185","-126"
"33","Retail","Revenue - Retail Sales New York - Sparkling Wine","30636"
"33","Overdraft","Repayment","-625000"
"33","Retail","Revenue - Retail Sales New York - Red Wine","12639"
"33","Retail","Revenue - Retail Sales New York - White Wine","12880"
"33","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","17982"
"33","Retail","Revenue - Retail Sales Detroit - Red Wine","10574"
"33","Retail","Revenue - Retail Sales Detroit - White Wine","11515"
"33","Rental Expense","Cash Payment - Rental - New York","-4020"
"33","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"33","Rental Expense","Cash Payment - Rental - Miami","-1800"
"33","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"32","Sales E Commerce","Revenue - ECM SO ID: 4240","7983"
"32","Sales E Commerce","Revenue - ECM SO ID: 4395","5846"
"32","Sales E Commerce","Revenue - ECM SO ID: 4406","5391"
"32","Sales E Commerce","Revenue - ECM SO ID: 4420","14544"
"32","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"32","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"32","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"32","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"32","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"32","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"32","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"32","Salary Expense","Cash Payment - Salary Expense","-19750"
"32","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4982","-161"
"32","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4987","-243"
"32","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4992","-223"
"32","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4997","-195"
"32","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 330","-15000"
"32","Retail","Revenue - Retail Sales New York - Sparkling Wine","31006"
"32","Retail","Revenue - Retail Sales New York - Red Wine","12276"
"32","Retail","Revenue - Retail Sales New York - White Wine","12180"
"32","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","17760"
"32","Retail","Revenue - Retail Sales Detroit - Red Wine","10064"
"32","Retail","Revenue - Retail Sales Detroit - White Wine","12215"
"32","Services","Revenue - Service Sales Order ID: 3793","97500"
"32","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"32","Rental Expense","Cash Payment - Rental - New York","-4020"
"32","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"32","Rental Expense","Cash Payment - Rental - Miami","-1800"
"32","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"31","Sales E Commerce","Revenue - ECM SO ID: 4061","13219"
"31","Sales E Commerce","Revenue - ECM SO ID: 4223","15725"
"31","Sales E Commerce","Revenue - ECM SO ID: 4227","10349"
"31","Sales E Commerce","Revenue - ECM SO ID: 4237","12313"
"31","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"31","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"31","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"31","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"31","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"31","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"31","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"31","Salary Expense","Cash Payment - Salary Expense","-19579"
"31","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4796","-251"
"31","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4804","-228"
"31","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4809","-149"
"31","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4815","-142"
"31","Retail","Revenue - Retail Sales New York - Sparkling Wine","28194"
"31","Retail","Revenue - Retail Sales New York - Red Wine","13134"
"31","Retail","Revenue - Retail Sales New York - White Wine","11900"
"31","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","15799"
"31","Retail","Revenue - Retail Sales Detroit - Red Wine","10676"
"31","Retail","Revenue - Retail Sales Detroit - White Wine","12460"
"31","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"31","Rental Expense","Cash Payment - Rental - New York","-4020"
"31","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"31","Rental Expense","Cash Payment - Rental - Miami","-1800"
"31","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"30","Sales E Commerce","Revenue - ECM SO ID: 4041","7296"
"30","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"30","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"30","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"30","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"30","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"30","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"30","Salary Expense","Cash Payment - Salary Expense","-18914"
"30","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4572","-146"
"30","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4615","-20"
"30","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4620","-106"
"30","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4625","-21"
"30","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 4642","-11"
"30","Overdraft","","1250000"
"30","Shipping Expense","Cash Payment - Move Stock ID: 3496","-525939"
"30","Retail","Revenue - Retail Sales New York - Sparkling Wine","31339"
"30","Overdraft","Repayment","-625000"
"30","Retail","Revenue - Retail Sales New York - Red Wine","12606"
"30","Retail","Revenue - Retail Sales New York - White Wine","11900"
"30","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","16058"
"30","Retail","Revenue - Retail Sales Detroit - Red Wine","9622"
"30","Retail","Revenue - Retail Sales Detroit - White Wine","11200"
"30","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"30","Rental Expense","Cash Payment - Rental - New York","-4020"
"30","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"30","Rental Expense","Cash Payment - Rental - Miami","-1800"
"30","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"29","Sales E Commerce","Revenue - ECM SO ID: 3850","12550"
"29","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 4216 ","-32994"
"29","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 4216 ","-189072"
"29","Human Resource Expense","Counselled","-2000"
"29","Human Resource Expense","Counselled","-2000"
"29","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"29","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"29","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"29","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"29","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"29","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
